feature,stat,p-value,effect_size,q-value,in_group_mean,out_group_mean
GOMF_MOLECULAR_TAG_ACTIVITY,-2.565753276912242,0.010295202843933768,-0.3824799160445743,0.037864568151967946,-0.5586985022057509,0.09362153308361332
HE_LIM_SUN_FETAL_LUNG_C1_SQUAMOUS_CELL,-2.5430474957006295,0.010989029051687652,-0.37909513802648076,0.03970488598967436,-0.00583086888003029,0.6399349645826424
GOBP_POSITIVE_REGULATION_OF_TRANSMISSION_OF_NERVE_IMPULSE,-2.5430474957006295,0.010989029051687652,-0.37909513802648076,0.03970488598967436,-0.2919259202978569,0.4795867066001415
GOBP_DETOXIFICATION_OF_INORGANIC_COMPOUND,-2.5430474957006295,0.010989029051687652,-0.37909513802648076,0.03970488598967436,-0.5265665024031227,0.2554231194173773
HOLLEMAN_DAUNORUBICIN_ALL_UP,-2.5430474957006295,0.010989029051687652,-0.37909513802648076,0.03970488598967436,-0.3711044131914619,0.35750068781196886
GOBP_POSITIVE_REGULATION_OF_MAINTENANCE_OF_SISTER_CHROMATID_COHESION,-2.5430474957006295,0.010989029051687652,-0.37909513802648076,0.03970488598967436,-0.582680861392616,0.15429747017743892
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION,-2.5430474957006295,0.010989029051687652,-0.37909513802648076,0.03970488598967436,-0.5188950542235682,0.2568084875084282
GOMF_LIGASE_ACTIVITY_FORMING_CARBON_SULFUR_BONDS,-2.5430474957006295,0.010989029051687652,-0.37909513802648076,0.03970488598967436,-0.3142427573710204,0.5044097005262917
GAUTAM_EYE_CHOROID_SCLERA_MELANOCYTES,-2.5430474957006295,0.010989029051687652,-0.37909513802648076,0.03970488598967436,-0.5224857299725407,0.10044206083457682
REACTOME_IRF3_MEDIATED_ACTIVATION_OF_TYPE_1_IFN,-2.5430474957006295,0.010989029051687652,-0.37909513802648076,0.03970488598967436,-0.16850247297802656,0.559306541378945
DESCARTES_FETAL_LUNG_SQUAMOUS_EPITHELIAL_CELLS,-2.5430474957006295,0.010989029051687652,-0.37909513802648076,0.03970488598967436,0.024612174845573563,0.6410034357553854
GOBP_RESPONSE_TO_DSRNA,-2.5430474957006295,0.010989029051687652,-0.37909513802648076,0.03970488598967436,-0.37426934947226886,0.38958288847910105
MCCABE_HOXC6_TARGETS_UP,-2.5430474957006295,0.010989029051687652,-0.37909513802648076,0.03970488598967436,-0.32102741701320914,0.4676524712470897
GOBP_ANTEROGRADE_AXONAL_TRANSPORT_OF_MITOCHONDRION,-2.5430474957006295,0.010989029051687652,-0.37909513802648076,0.03970488598967436,-0.5131809859396225,0.2075839929659207
REACTOME_SELENOAMINO_ACID_METABOLISM,-2.5430474957006295,0.010989029051687652,-0.37909513802648076,0.03970488598967436,-0.548879748105266,0.2528332812148739
REACTOME_SENSORY_PERCEPTION_OF_TASTE,-2.5430474957006295,0.010989029051687652,-0.37909513802648076,0.03970488598967436,-0.43750214019549677,0.3841166798097131
GOCC_PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX,-2.5430474957006295,0.010989029051687652,-0.37909513802648076,0.03970488598967436,-0.516525763000391,0.22537869519559522
GOBP_PYRIDINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS,-2.5430474957006295,0.010989029051687652,-0.37909513802648076,0.03970488598967436,-0.24597459970679703,0.45243245305277674
NAGASHIMA_NRG1_SIGNALING_DN,-2.5430474957006295,0.010989029051687652,-0.37909513802648076,0.03970488598967436,-0.3084219240544242,0.4514705811634055
GOBP_REGULATORY_NCRNA_PROCESSING,-2.5203417144890166,0.011724095504799775,-0.37571036000838715,0.04149373209290205,-0.49131735916136476,0.19277854570824243
GOBP_ISG15_PROTEIN_CONJUGATION,-2.5203417144890166,0.011724095504799775,-0.37571036000838715,0.04149373209290205,-0.43854445436818296,0.32184175790377134
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION,-2.5203417144890166,0.011724095504799775,-0.37571036000838715,0.04149373209290205,-0.5165369616933335,0.24540725145962494
GOBP_DOUBLE_STRAND_BREAK_REPAIR_INVOLVED_IN_MEIOTIC_RECOMBINATION,-2.5203417144890166,0.011724095504799775,-0.37571036000838715,0.04149373209290205,-0.47676715704627237,0.3369000441215957
GOMF_DNA_N_GLYCOSYLASE_ACTIVITY,-2.5203417144890166,0.011724095504799775,-0.37571036000838715,0.04149373209290205,-0.5148671556154144,0.2345208562708671
HP_DISTAL_PERIPHERAL_SENSORY_NEUROPATHY,-2.5203417144890166,0.011724095504799775,-0.37571036000838715,0.04149373209290205,-0.4272369335004668,0.35723720218442956
GOMF_RNA_DIRECTED_DNA_POLYMERASE_ACTIVITY,-2.5203417144890166,0.011724095504799775,-0.37571036000838715,0.04149373209290205,-0.4385539701180887,0.32820180346428074
GOBP_KERATINOCYTE_DIFFERENTIATION,-2.5203417144890166,0.011724095504799775,-0.37571036000838715,0.04149373209290205,-0.06617555993659355,0.58183785029555
HP_MONOCHROMACY,-2.5203417144890166,0.011724095504799775,-0.37571036000838715,0.04149373209290205,-0.40293087874178557,0.2550511439487228
HP_HEMERALOPIA,-2.5203417144890166,0.011724095504799775,-0.37571036000838715,0.04149373209290205,-0.4915718013878736,0.3710099215558112
GOBP_REGULATION_OF_DELAYED_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY,-2.5203417144890166,0.011724095504799775,-0.37571036000838715,0.04149373209290205,-0.42866056244406925,0.3507583474633839
GOBP_TACHYKININ_RECEPTOR_SIGNALING_PATHWAY,-2.5203417144890166,0.011724095504799775,-0.37571036000838715,0.04149373209290205,-0.4359171977160143,0.48326215779907655
TORCHIA_TARGETS_OF_EWSR1_FLI1_FUSION_TOP20_UP,-2.5203417144890166,0.011724095504799775,-0.37571036000838715,0.04149373209290205,-0.09178164971349641,0.5984931551216325
HP_ABNORMAL_ERYTHROCYTE_ENZYME_LEVEL,-2.5203417144890166,0.011724095504799775,-0.37571036000838715,0.04149373209290205,-0.47025169164412084,0.26377518163061653
GOBP_MAINTENANCE_OF_ANIMAL_ORGAN_IDENTITY,-2.5203417144890166,0.011724095504799775,-0.37571036000838715,0.04149373209290205,-0.25131642037521096,0.40420446258882015
GOMF_AMINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,-2.5203417144890166,0.011724095504799775,-0.37571036000838715,0.04149373209290205,-0.2494682395494447,0.45830555191248407
GOBP_REGULATION_OF_GLUCAGON_SECRETION,-2.5203417144890166,0.011724095504799775,-0.37571036000838715,0.04149373209290205,-0.28237678556360196,0.48079514466064593
HOLLEMAN_VINCRISTINE_RESISTANCE_B_ALL_DN,-2.5203417144890166,0.011724095504799775,-0.37571036000838715,0.04149373209290205,-0.5302587057617253,0.08842852457295663
REACTOME_SUMO_IS_TRANSFERRED_FROM_E1_TO_E2_UBE2I_UBC9,-2.5203417144890166,0.011724095504799775,-0.37571036000838715,0.04149373209290205,-0.5133214554253058,0.17324479371649368
DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER,-2.5203417144890166,0.011724095504799775,-0.37571036000838715,0.04149373209290205,-0.4475919444256121,0.334767676944653
HP_DECREASED_CIRCULATING_FREE_T3,-2.5203417144890166,0.011724095504799775,-0.37571036000838715,0.04149373209290205,-0.42888714267730355,0.2993319491287794
WP_NUCLEOTIDE_EXCISION_REPAIR,-2.5203417144890166,0.011724095504799775,-0.37571036000838715,0.04149373209290205,-0.5532962370913729,0.1588017317084844
GOMF_TELOMERASE_ACTIVITY,-2.5203417144890166,0.011724095504799775,-0.37571036000838715,0.04149373209290205,-0.4385539701180887,0.32820180346428074
GOBP_REGULATION_OF_DNA_DUPLEX_UNWINDING,-2.4976359332774036,0.012502452106922909,-0.37232558199029353,0.04352839655761534,-0.5029537948840591,0.27342321217285354
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,-2.4976359332774036,0.012502452106922909,-0.37232558199029353,0.04352839655761534,-0.5251652455127936,0.22613272086452718
REACTOME_THE_FATTY_ACID_CYCLING_MODEL,-2.4976359332774036,0.012502452106922909,-0.37232558199029353,0.04352839655761534,-0.5262345285722274,0.12108427230411302
INAMURA_LUNG_CANCER_SCC_UP,-2.4976359332774036,0.012502452106922909,-0.37232558199029353,0.04352839655761534,-0.2134317346618337,0.48431809944778714
GOMF_INOSITOL_BISPHOSPHATE_PHOSPHATASE_ACTIVITY,-2.4976359332774036,0.012502452106922909,-0.37232558199029353,0.04352839655761534,-0.41019576994473456,0.409110328273807
SEITZ_NEOPLASTIC_TRANSFORMATION_BY_8P_DELETION_UP,-2.4976359332774036,0.012502452106922909,-0.37232558199029353,0.04352839655761534,-0.19511648752516428,0.45437280755995174
BUSSLINGER_DUODENAL_TRANSIT_AMPLIFYING_CELLS,-2.4976359332774036,0.012502452106922909,-0.37232558199029353,0.04352839655761534,-0.466959822271466,0.22120655769141798
GOBP_KERATINOCYTE_DEVELOPMENT,-2.4976359332774036,0.012502452106922909,-0.37232558199029353,0.04352839655761534,-0.019193304141853152,0.5612252015854942
WEBER_METHYLATED_HCP_IN_SPERM_DN,-2.4976359332774036,0.012502452106922909,-0.37232558199029353,0.04352839655761534,-0.4589968398555447,0.29747267309319664
GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_CYTOCHROME_C_TO_OXYGEN,-2.4976359332774036,0.012502452106922909,-0.37232558199029353,0.04352839655761534,-0.4767959460434196,0.3684879199327078
HP_ABNORMAL_NUMBER_OF_ERYTHROID_PRECURSORS,-2.4976359332774036,0.012502452106922909,-0.37232558199029353,0.04352839655761534,-0.46354544544918197,0.22847472892070778
GOCC_SMALL_SUBUNIT_PROCESSOME,-2.4976359332774036,0.012502452106922909,-0.37232558199029353,0.04352839655761534,-0.46820826616207417,0.30618313542176007
CHIARETTI_T_ALL_RELAPSE_PROGNOSIS,-2.4976359332774036,0.012502452106922909,-0.37232558199029353,0.04352839655761534,-0.5353080162280558,0.17806892547815384
GOBP_RNA_DECAPPING,-2.4976359332774036,0.012502452106922909,-0.37232558199029353,0.04352839655761534,-0.43326666845471623,0.3060654752276733
YAMASHITA_LIVER_CANCER_WITH_EPCAM_UP,-2.4976359332774036,0.012502452106922909,-0.37232558199029353,0.04352839655761534,-0.4936719988990625,0.32068994835811204
GOCC_CAJAL_BODY,-2.4976359332774036,0.012502452106922909,-0.37232558199029353,0.04352839655761534,-0.5060776969095286,0.1463758427491799
GOCC_NMDA_SELECTIVE_GLUTAMATE_RECEPTOR_COMPLEX,-2.4976359332774036,0.012502452106922909,-0.37232558199029353,0.04352839655761534,-0.2611658842997714,0.48099369311557555
GOBP_HOMOCYSTEINE_METABOLIC_PROCESS,-2.4976359332774036,0.012502452106922909,-0.37232558199029353,0.04352839655761534,-0.4515353492707611,0.299925690634213
GOBP_NEGATIVE_REGULATION_OF_VOLTAGE_GATED_POTASSIUM_CHANNEL_ACTIVITY,-2.4976359332774036,0.012502452106922909,-0.37232558199029353,0.04352839655761534,-0.5460689911656357,0.2982592933792813
REACTOME_KERATINIZATION,-2.4976359332774036,0.012502452106922909,-0.37232558199029353,0.04352839655761534,-0.10094272474688068,0.5894697555121533
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_ELECTRON_TRANSFER_IN_COMPLEX_IV,-2.4976359332774036,0.012502452106922909,-0.37232558199029353,0.04352839655761534,-0.4506796622027055,0.35889823734395404
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,-2.4976359332774036,0.012502452106922909,-0.37232558199029353,0.04352839655761534,-0.4817200253381682,0.2425525458798776
MODULE_89,-2.474930152065791,0.013326223549088217,-0.3689408039722,0.04561634081311621,-0.43873753058165227,0.2811570709770806
HP_GAZE_EVOKED_NYSTAGMUS,-2.474930152065791,0.013326223549088217,-0.3689408039722,0.04561634081311621,-0.4813759594702909,0.18784020014106784
HP_FOLLICULAR_HYPERPLASIA,-2.474930152065791,0.013326223549088217,-0.3689408039722,0.04561634081311621,-0.30710376860689864,0.5006673196961835
GOBP_PTERIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,-2.474930152065791,0.013326223549088217,-0.3689408039722,0.04561634081311621,-0.3390957764618849,0.360736398128034
HP_PROGRESSIVE_ENCEPHALOPATHY,-2.474930152065791,0.013326223549088217,-0.3689408039722,0.04561634081311621,-0.4506105940566956,0.2079295944616675
HP_NECROTIZING_ENTEROCOLITIS,-2.474930152065791,0.013326223549088217,-0.3689408039722,0.04561634081311621,-0.37123700538287624,0.4247718542263945
GOBP_CYTOPLASMIC_TRANSLATION,-2.474930152065791,0.013326223549088217,-0.3689408039722,0.04561634081311621,-0.5405989001711836,0.20661152433888297
SHIRAISHI_PLZF_TARGETS_DN,-2.474930152065791,0.013326223549088217,-0.3689408039722,0.04561634081311621,-0.4073149702804185,0.33116515800057567
GOBP_RETROTRANSPOSON_SILENCING_BY_HETEROCHROMATIN_FORMATION,-2.474930152065791,0.013326223549088217,-0.3689408039722,0.04561634081311621,-0.4200649014994237,0.40917312447030973
GOCC_SPERM_MITOCHONDRIAL_SHEATH,-2.474930152065791,0.013326223549088217,-0.3689408039722,0.04561634081311621,-0.4751390450501333,0.3151713112317526
GOMF_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS_IN_CYCLIC_AMIDINES,-2.474930152065791,0.013326223549088217,-0.3689408039722,0.04561634081311621,-0.2938920361301344,0.4476031715246009
GOMF_UBIQUITIN_LIKE_MODIFIER_ACTIVATING_ENZYME_ACTIVITY,-2.474930152065791,0.013326223549088217,-0.3689408039722,0.04561634081311621,-0.4713548617848518,0.24890485438307064
HP_BASAL_GANGLIA_CYSTS,-2.474930152065791,0.013326223549088217,-0.3689408039722,0.04561634081311621,-0.43695442945348356,0.3837573621103206
GOBP_PEPTIDOGLYCAN_METABOLIC_PROCESS,-2.474930152065791,0.013326223549088217,-0.3689408039722,0.04561634081311621,-0.29837816649741283,0.4400668637779719
GOBP_FUCOSE_METABOLIC_PROCESS,-2.474930152065791,0.013326223549088217,-0.3689408039722,0.04561634081311621,-0.3040365864835334,0.5214547101224709
HP_LIMITED_PRONATION_SUPINATION_OF_FOREARM,-2.474930152065791,0.013326223549088217,-0.3689408039722,0.04561634081311621,-0.12633688655414863,0.5148360697315058
HP_MACULAR_DYSTROPHY,-2.474930152065791,0.013326223549088217,-0.3689408039722,0.04561634081311621,-0.2877115708774161,0.36299320732583107
GOCC_GEMINI_OF_COILED_BODIES,-2.474930152065791,0.013326223549088217,-0.3689408039722,0.04561634081311621,-0.5602850142139627,0.20106682963378852
GOMF_O_METHYLTRANSFERASE_ACTIVITY,-2.474930152065791,0.013326223549088217,-0.3689408039722,0.04561634081311621,-0.3658634396313531,0.40096666513179186
GOMF_3_5_DNA_EXONUCLEASE_ACTIVITY,-2.452224370854178,0.014197610312756695,-0.3655560259541064,0.04781465746338617,-0.4216731665766568,0.4158084373791478
GOCC_LSM1_7_PAT1_COMPLEX,-2.452224370854178,0.014197610312756695,-0.3655560259541064,0.04781465746338617,-0.4938350611035357,0.19402752132254583
KEGG_MEDICUS_REFERENCE_WEE1_CELL_CYCLE_G2_M,-2.452224370854178,0.014197610312756695,-0.3655560259541064,0.04781465746338617,-0.5162990650365533,0.21869422242824288
SHARMA_ASTROCYTOMA_WITH_NF1_SYNDROM,-2.452224370854178,0.014197610312756695,-0.3655560259541064,0.04781465746338617,-0.46576483405835006,0.33903008807271084
HP_LETHARGY,-2.452224370854178,0.014197610312756695,-0.3655560259541064,0.04781465746338617,-0.4276976147816321,0.24232393513405348
HP_NONPROGRESSIVE_CEREBELLAR_ATAXIA,-2.452224370854178,0.014197610312756695,-0.3655560259541064,0.04781465746338617,-0.561015604438557,0.15256083503434634
REACTOME_MRNA_CAPPING,-2.452224370854178,0.014197610312756695,-0.3655560259541064,0.04781465746338617,-0.5746727749857133,0.14333759708201976
VANTVEER_BREAST_CANCER_BRCA1_UP,-2.452224370854178,0.014197610312756695,-0.3655560259541064,0.04781465746338617,-0.3174149266814555,0.3190972532200484
REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS,-2.452224370854178,0.014197610312756695,-0.3655560259541064,0.04781465746338617,-0.48987911674425183,0.2477829200502896
KEGG_ONE_CARBON_POOL_BY_FOLATE,-2.452224370854178,0.014197610312756695,-0.3655560259541064,0.04781465746338617,-0.3222223959771181,0.2903822391867567
GOCC_SPERM_FIBROUS_SHEATH,-2.452224370854178,0.014197610312756695,-0.3655560259541064,0.04781465746338617,-0.5332158668581118,0.28236504031708287
GOBP_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING,-2.452224370854178,0.014197610312756695,-0.3655560259541064,0.04781465746338617,-0.5134034819975262,0.16299910772328144
GOBP_NEURAL_FOLD_FORMATION,-2.452224370854178,0.014197610312756695,-0.3655560259541064,0.04781465746338617,-0.2744259429759201,0.46681157184256816
KINNEY_DNMT1_METHYLATION_TARGETS,-2.452224370854178,0.014197610312756695,-0.3655560259541064,0.04781465746338617,-0.4588922139587377,0.3525998609725674
REACTOME_TELOMERE_EXTENSION_BY_TELOMERASE,-2.452224370854178,0.014197610312756695,-0.3655560259541064,0.04781465746338617,-0.5214864397437764,0.15296757473513067
HP_ERYTHROID_HYPOPLASIA,-2.452224370854178,0.014197610312756695,-0.3655560259541064,0.04781465746338617,-0.4761027997250349,0.23395664820731374
GOBP_SIRNA_PROCESSING,-2.452224370854178,0.014197610312756695,-0.3655560259541064,0.04781465746338617,-0.32779322237644676,0.42823554117530843
HP_WIDENED_CEREBELLAR_SUBARACHNOID_SPACE,-2.4295185896425653,0.015118889570642866,-0.3621712479360128,0.04995763968728784,-0.5048538803682043,0.34664714054000023
GOBP_REGULATION_OF_MEIOTIC_CELL_CYCLE_PHASE_TRANSITION,-2.4295185896425653,0.015118889570642866,-0.3621712479360128,0.04995763968728784,-0.31553890174931915,0.41540757066997913
GOBP_REGULATION_OF_MEMBRANE_DEPOLARIZATION_DURING_ACTION_POTENTIAL,-2.4295185896425653,0.015118889570642866,-0.3621712479360128,0.04995763968728784,-0.30906370873710803,0.4229030127316306
HP_PROLONGED_QRS_COMPLEX,-2.4295185896425653,0.015118889570642866,-0.3621712479360128,0.04995763968728784,-0.2671726270306331,0.47502500390261226
HP_DEVIATION_OF_THE_5TH_TOE,-2.4295185896425653,0.015118889570642866,-0.3621712479360128,0.04995763968728784,-0.545185026028276,0.2612992211401831
HP_ABNORMAL_CIRCULATING_PROTEINOGENIC_AMINO_ACID_DERIVATIVE_CONCENTRATION,-2.4295185896425653,0.015118889570642866,-0.3621712479360128,0.04995763968728784,-0.413247395207323,0.31103849354124763
GAUTAM_EYE_CHOROID_SCLERA_CHOROID_ENDOTHELIAL_CELLS,-2.4295185896425653,0.015118889570642866,-0.3621712479360128,0.04995763968728784,-0.4737781862997401,0.2141628068190845
GOBP_ICOSANOID_SECRETION,-2.4295185896425653,0.015118889570642866,-0.3621712479360128,0.04995763968728784,-0.19639439491692298,0.4964895910324617
GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST,-2.4295185896425653,0.015118889570642866,-0.3621712479360128,0.04995763968728784,-0.2753037619154029,0.5035938404562902
HP_BLISTERING_BY_HISTOLOGICAL_LOCATION,-2.4295185896425653,0.015118889570642866,-0.3621712479360128,0.04995763968728784,0.00606957569457798,0.44731065507672835
GOMF_CARBON_NITROGEN_LIGASE_ACTIVITY_WITH_GLUTAMINE_AS_AMIDO_N_DONOR,-2.4295185896425653,0.015118889570642866,-0.3621712479360128,0.04995763968728784,-0.4461632269760445,0.14558411050108833
GOBP_POSITIVE_REGULATION_OF_EPIDERMIS_DEVELOPMENT,-2.4295185896425653,0.015118889570642866,-0.3621712479360128,0.04995763968728784,-0.09436806699990662,0.585292338927598
GOBP_PHOSPHOLIPID_HOMEOSTASIS,-2.4295185896425653,0.015118889570642866,-0.3621712479360128,0.04995763968728784,-0.2536428542927196,0.4245550674968962
MOSERLE_IFNA_RESPONSE,-2.4295185896425653,0.015118889570642866,-0.3621712479360128,0.04995763968728784,-0.29764208035835843,0.41549877685100023
HP_PRELINGUAL_SENSORINEURAL_HEARING_IMPAIRMENT,-2.4295185896425653,0.015118889570642866,-0.3621712479360128,0.04995763968728784,-0.2584283822495376,0.5570667144216492
GOCC_MITOCHONDRIAL_CRISTA,-2.4295185896425653,0.015118889570642866,-0.3621712479360128,0.04995763968728784,-0.3580236938141018,0.37655057085343063
GNF2_GLTSCR2,-2.4295185896425653,0.015118889570642866,-0.3621712479360128,0.04995763968728784,-0.4590250277702194,0.25394042816396917
HP_DYSGENESIS_OF_THE_CEREBELLAR_VERMIS,-2.4295185896425653,0.015118889570642866,-0.3621712479360128,0.04995763968728784,-0.4527011435292001,0.34520886585280075
GOBP_PROTEIN_LIPOYLATION,-2.4295185896425653,0.015118889570642866,-0.3621712479360128,0.04995763968728784,-0.16429835059493067,0.45848547550993596
GOMF_METAL_CATION_MONOATOMIC_CATION_ANTIPORTER_ACTIVITY,-2.4295185896425653,0.015118889570642866,-0.3621712479360128,0.04995763968728784,-0.36465676332589786,0.4220570669946751
GOMF_L_LEUCINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,-2.4295185896425653,0.015118889570642866,-0.3621712479360128,0.04995763968728784,-0.35476037818794665,0.34635523380423644
GOMF_11_CIS_RETINAL_BINDING,-2.4295185896425653,0.015118889570642866,-0.3621712479360128,0.04995763968728784,-0.4808386686279606,0.2954340966243548
GOBP_REGULATION_OF_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING_INVOLVED_IN_CARDIAC_CONDUCTION,-2.4295185896425653,0.015118889570642866,-0.3621712479360128,0.04995763968728784,-0.40133356710782897,0.2947749091854705
GOBP_CERAMIDE_CATABOLIC_PROCESS,-2.4295185896425653,0.015118889570642866,-0.3621712479360128,0.04995763968728784,-0.47758632838490445,0.38511043269102474
KIM_PTEN_TARGETS_DN,-2.406812808430953,0.016092415976987448,-0.3587864699179193,0.05226463930773809,-0.36675456547854784,0.3806776956700924
HP_ABNORMAL_CIRCULATING_CITRULLINE_CONCENTRATION,-2.406812808430953,0.016092415976987448,-0.3587864699179193,0.05226463930773809,-0.3582262842300474,0.347729707782477
GOCC_NUCLEAR_RNA_EXPORT_FACTOR_COMPLEX,-2.406812808430953,0.016092415976987448,-0.3587864699179193,0.05226463930773809,-0.5050876240965126,0.3079537819371151
REACTOME_MITOCHONDRIAL_TRANSLATION,-2.406812808430953,0.016092415976987448,-0.3587864699179193,0.05226463930773809,-0.48054141573468157,0.25819986216152974
GOBP_AMYLIN_RECEPTOR_SIGNALING_PATHWAY,-2.406812808430953,0.016092415976987448,-0.3587864699179193,0.05226463930773809,-0.5167029685335707,0.22670458352706666
HP_ANKYLOBLEPHARON,-2.406812808430953,0.016092415976987448,-0.3587864699179193,0.05226463930773809,-0.2053383600234292,0.38657252002456227
HP_EPIDERMAL_ACANTHOSIS,-2.406812808430953,0.016092415976987448,-0.3587864699179193,0.05226463930773809,-0.06555008653258537,0.6458188445566675
GOBP_PROTEIN_HISTIDYL_MODIFICATION_TO_DIPHTHAMIDE,-2.406812808430953,0.016092415976987448,-0.3587864699179193,0.05226463930773809,-0.42734190406291345,0.27687165139743597
DESCARTES_FETAL_EYE_LENS_FIBRE_CELLS,-2.406812808430953,0.016092415976987448,-0.3587864699179193,0.05226463930773809,-0.2002630735043022,0.44827762454995873
REACTOME_METABOLISM_OF_FOLATE_AND_PTERINES,-2.406812808430953,0.016092415976987448,-0.3587864699179193,0.05226463930773809,-0.41141400022019636,0.3532516304251536
REACTOME_DUAL_INCISION_IN_TC_NER,-2.406812808430953,0.016092415976987448,-0.3587864699179193,0.05226463930773809,-0.5277107947630238,0.13626975211473702
GOBP_REGULATION_OF_EATING_BEHAVIOR,-2.406812808430953,0.016092415976987448,-0.3587864699179193,0.05226463930773809,-0.4575354564427855,0.32014114792936804
HP_VENTRICULAR_FIBRILLATION,-2.406812808430953,0.016092415976987448,-0.3587864699179193,0.05226463930773809,-0.3702038314271,0.37740463408409747
PYEON_CANCER_HEAD_AND_NECK_VS_CERVICAL_UP,-2.406812808430953,0.016092415976987448,-0.3587864699179193,0.05226463930773809,-0.3746791185177724,0.3359936969106539
BUSSLINGER_GASTRIC_PPP1R1B_POSITIVE_CELLS,-2.406812808430953,0.016092415976987448,-0.3587864699179193,0.05226463930773809,-0.4464375647040773,0.29848009045918394
GOMF_ARACHIDONATE_COA_LIGASE_ACTIVITY,-2.406812808430953,0.016092415976987448,-0.3587864699179193,0.05226463930773809,-0.24483326883101653,0.3808654710956755
HP_ABNORMAL_BASAL_GANGLIA_MRI_SIGNAL_INTENSITY,-2.406812808430953,0.016092415976987448,-0.3587864699179193,0.05226463930773809,-0.45262767950362187,0.32427045051810416
HP_SHYNESS,-2.406812808430953,0.016092415976987448,-0.3587864699179193,0.05226463930773809,-0.43475741363310605,0.16072051297419618
HP_GASTRITIS,-2.406812808430953,0.016092415976987448,-0.3587864699179193,0.05226463930773809,-0.22463104001257783,0.5137729743682988
GOBP_MEIOTIC_CELL_CYCLE,-2.406812808430953,0.016092415976987448,-0.3587864699179193,0.05226463930773809,-0.4725020566875116,0.2492476347573892
GOBP_CELLULAR_RESPONSE_TO_ALDOSTERONE,-2.38410702721934,0.017120622338826733,-0.3554016918998257,0.054592662743928363,-0.4197799860647067,0.3834710972183234
TAKAO_RESPONSE_TO_UVB_RADIATION_UP,-2.38410702721934,0.017120622338826733,-0.3554016918998257,0.054592662743928363,-0.5104679833192858,0.057099950516638694
SRC_UP.V1_DN,-2.38410702721934,0.017120622338826733,-0.3554016918998257,0.054592662743928363,-0.3405015314182939,0.41671994188016354
MODULE_114,-2.38410702721934,0.017120622338826733,-0.3554016918998257,0.054592662743928363,-0.4933973121531755,0.08446467989345806
GOCC_FEMALE_PRONUCLEUS,-2.38410702721934,0.017120622338826733,-0.3554016918998257,0.054592662743928363,-0.3266303631152389,0.4020201074696737
MODULE_313,-2.38410702721934,0.017120622338826733,-0.3554016918998257,0.054592662743928363,-0.18920008857031403,0.344494885838693
GOBP_PURINE_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS,-2.38410702721934,0.017120622338826733,-0.3554016918998257,0.054592662743928363,-0.374235953735546,0.3049775599702351
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,-2.38410702721934,0.017120622338826733,-0.3554016918998257,0.054592662743928363,-0.5312077542702858,0.18721039566392228
HP_PENETRATING_FOOT_ULCERS,-2.38410702721934,0.017120622338826733,-0.3554016918998257,0.054592662743928363,-0.3282096188202348,0.42300508759399164
GAUTAM_EYE_IRIS_CILIARY_BODY_RIBOSOMAL_GENES_HIGH_FIBROBLASTS,-2.38410702721934,0.017120622338826733,-0.3554016918998257,0.054592662743928363,-0.5218031803546297,0.2523594975742011
POMEROY_MEDULLOBLASTOMA_PROGNOSIS_DN,-2.38410702721934,0.017120622338826733,-0.3554016918998257,0.054592662743928363,-0.4756015152622936,0.13628549480770258
HP_RING_SCOTOMA,-2.38410702721934,0.017120622338826733,-0.3554016918998257,0.054592662743928363,-0.5122337899048162,0.17819533193135967
KYNG_WERNER_SYNDROM_AND_NORMAL_AGING_UP,-2.38410702721934,0.017120622338826733,-0.3554016918998257,0.054592662743928363,-0.35025699661146353,0.36501300514865986
HP_PILI_TORTI,-2.38410702721934,0.017120622338826733,-0.3554016918998257,0.054592662743928363,-0.05399168970569863,0.5672612247144764
GOCC_SMN_COMPLEX,-2.38410702721934,0.017120622338826733,-0.3554016918998257,0.054592662743928363,-0.5254323387024,0.22533110708685755
